Tempo Ângulo omega x y
s graus graus/s  
302.7650 -0.5350 8.5327  
302.7980 -0.5379 -2.0818  
302.8320 -0.4989 -2.9906  
302.8700 -0.4874 -7.2542  
302.8970 -0.5122 -6.6865  
302.9310 -0.6046 -15.4464  
302.9650 -0.7253 -12.4342  
302.9980 -0.8439 0.6675  
303.0320 -0.9125 -9.2093  
303.0650 -1.0663 1.4094  
303.1990 -1.2643 -1.2014  
303.2350 -1.3827 20.1951  
303.2640 -1.5205 -10.1734  
303.2980 -1.6338 -0.9070  
303.3320 -1.6539 22.0892  
303.3650 -1.5918 9.0075  
303.3980 -1.4625 7.5471  
303.4320 -1.3266 2.5869  
303.4650 -1.1542 1.5869  
303.4980 -0.9947 -2.5155  
303.5320 -0.8992 -23.5613  
303.5650 -0.8606 4.8118  
303.5980 -0.7443 14.5691  
303.7660 -0.6237 0.0809  
303.7990 -0.6258 -14.4503  
303.8360 -0.7060 -13.0783  
303.8640 -0.6969 40.7946  
303.8990 -0.7051 -2.4245  
303.9320 -0.7295 -3.3113  
303.9650 -0.7408 1.4174  
303.9980 -0.7037 -9.5829  
304.0320 -0.6948 -3.6117  
304.0660 -0.8256 -26.9653  
304.0980 -0.9654 -2.3934  
304.1310 -1.1171 -18.0380  
304.1650 -1.1846 10.5276  
304.2990 -1.3630 0.2485  
304.3310 -1.5379 -1.5607  
304.3650 -1.6774 7.1880  
304.3990 -1.8216 0.0000  
304.4320 -1.8700 19.4311  
304.4650 -1.8679 11.6087  
304.4980 -1.7461 8.4811  
304.5320 -1.5894 8.0190  
304.5650 -1.3624 3.2436  
304.5980 -1.1670 1.2995  
304.6320 -1.0567 -24.0662  
304.6650 -0.9722 -9.3207  
304.6980 -0.8924 5.9704  
304.7320 -0.7517 17.8992  
304.8660 -0.6750 0.0101  
304.8980 -0.6536 -5.2876  
304.9360 -0.7236 -16.6970  
304.9570 -0.7902 14.6105  
304.9990 -0.8719 -1.0583  
305.0320 -0.8815 23.1668  
305.0650 -0.8197 -3.1626  
305.0980 -0.7256 0.4436  
305.1310 -0.7057 -16.4867  
305.1650 -0.8106 -18.8111  
305.1990 -0.9523 -10.8021  
305.2310 -1.1546 -24.1943  
305.2650 -1.2400 15.7015  
305.2990 -1.3539 0.6529  
305.4320 -1.4638 -0.0417  
305.4640 -1.6836 -10.4204  
305.4980 -1.9140 -6.1868  
305.5310 -2.1318 4.2701  
305.5650 -2.1408 45.3962  
305.5980 -2.0522 10.1836  
305.6310 -1.9002 8.0954  
305.6650 -1.6803 -2.8059  
305.6980 -1.4816 9.7413  
305.7310 -1.3048 -5.9210  
305.7650 -1.2367 -32.1777  
305.7980 -1.1350 0.1104  
305.8310 -0.9322 24.2451  
305.9990 -0.7431 0.0207  
306.0240 -0.7395 -12.4324  
306.0650 -0.8187 -12.0185  
306.0980 -0.8428 24.8142  
306.1320 -0.8613 -1.1433  
306.1650 -0.8575 16.4543  
306.1980 -0.8304 1.1805  
306.2310 -0.7422 -14.6703  
306.2650 -0.6815 -7.9420  
306.2980 -0.7396 -11.7915  
306.3310 -0.9434 -44.0373  
306.3650 -1.0957 6.0124  
306.3980 -1.1658 9.9827  
306.5330 -1.3338 -1.1910  
306.5650 -1.4992 -0.3707  
306.5990 -1.7395 -6.0965  
306.6510 -1.9324 9.8719  
306.6730 -2.0478 13.2390  
306.6930 -2.0965 19.8485  
306.7320 -2.0044 26.1264  
306.7650 -1.7498 5.2116  
306.7980 -1.5036 3.6141  
306.8320 -1.3443 -15.8458  
306.8650 -1.2081 -11.8815  
306.8980 -1.0590 3.5643  
306.9320 -0.8871 0.6236  
306.9650 -0.7500 4.9843  
307.0990 -0.6272 1.1053  
307.1320 -0.5758 -9.6010  
307.1650 -0.6744 -14.5885  
307.1980 -0.8064 -4.8700  
307.2320 -0.8726 22.8202  
307.2650 -0.8590 7.8726  
307.2980 -0.7536 15.9417  
307.3320 -0.7054 -13.3764  
307.3650 -0.6671 -2.3610  
307.3980 -0.6927 -14.3455  
307.4310 -0.8272 -28.5358  
307.4650 -0.9300 0.0000  
307.4980 -1.0232 -11.6689  
307.5320 -1.0925 2.2851  
307.6660 -1.2416 -0.1657  
307.6980 -1.4378 -6.5551  
307.7320 -1.6217 19.0533  
307.7650 -1.7562 1.2015  
307.7980 -1.8153 20.4657  
307.8320 -1.7354 26.9844  
307.8650 -1.5884 -8.2069  
307.8980 -1.4559 -4.4039  
307.9320 -1.2574 8.0985  
307.9650 -1.0723 -1.7042  
307.9980 -0.9063 -6.4806  
308.0320 -0.7977 -23.0384  
308.0650 -0.6904 19.2269  
308.0990 -0.5847 0.7163  
308.2320 -0.5470 -0.0392  
308.2640 -0.6337 -10.2123  
308.2980 -0.7418 -14.2322  
308.3310 -0.7702 19.7337  
308.3650 -0.8007 7.4669  
308.3980 -0.8089 5.0767  
308.4310 -0.7532 12.8643  
308.4650 -0.6466 -8.0694  
308.5030 -0.6180 -3.8197  
308.5230 -0.7237 -65.9594  
308.5650 -0.8438 -3.5267  
308.5980 -1.0159 -25.6948  
308.6320 -1.0890 14.9191  
308.7990 -1.2282 -0.0665  
308.8320 -1.3625 9.2094  
308.8650 -1.4596 16.3505  
308.8980 -1.5517 14.3406  
308.9320 -1.5819 10.1901  
308.9650 -1.5704 8.1803  
308.9990 -1.4669 -11.6959  
309.0320 -1.3225 7.8957  
309.0660 -1.1220 -8.4633  
309.1050 -0.9654 1.7777  
309.1310 -0.8912 -32.1596  
309.1650 -0.8133 10.0642  
309.1980 -0.7431 13.9863  
309.3320 -0.7199 0.0260  
309.3650 -0.7320 -0.2109  
309.3980 -0.8355 -19.4904  
309.4320 -0.8680 9.1712  
309.4650 -0.8897 11.1874  
309.4980 -0.8619 6.2632  
309.5320 -0.8882 -13.8674  
309.5650 -0.8048 7.8858  
309.5980 -0.7999 -13.4071  
309.6320 -0.8571 -4.6693  
309.6650 -0.9830 -20.7340  
309.6980 -1.1854 -23.4033  
309.7320 -1.2845 11.4733  
309.7660 -1.3956 5.6634  
309.8990 -1.5496 -0.4590  
309.9310 -1.7672 -13.3715  
309.9650 -1.9476 -2.9534  
309.9980 -2.0761 23.6062  
310.0310 -2.0778 25.0469  
310.0650 -2.0769 -3.9282  
310.0990 -1.9450 18.4050  
310.1320 -1.7749 -11.8165  
310.1650 -1.5916 15.8118  
310.1980 -1.5101 -25.0096  
310.2320 -1.4399 -5.0994  
310.2650 -1.3114 4.6607  
310.2980 -1.1230 15.1372  
310.3320 -0.9962 4.7817  
310.4660 -0.9669 -1.1025  
310.5020 -0.9248 -0.1767  
310.5210 -0.9961 -26.7372  
310.5650 -1.0113 3.8883  
310.5980 -1.0353 13.1616  
310.6310 -0.9387 11.5026  
310.6650 -0.8543 -8.6575  
310.6980 -0.7943 -2.7659  
310.7320 -0.8122 -8.1827  
310.7650 -0.8671 -6.3280  
310.7980 -0.9506 -13.1155  
310.8310 -1.1169 -25.2902  
310.8650 -1.1981 10.0889  
311.0320 -1.3117 -0.9113  
311.0640 -1.5114 -13.3501  
311.0980 -1.7168 9.4538  
311.1310 -1.8146 23.7405  
311.1650 -1.8406 18.4098  
311.1980 -1.8060 9.9193  
311.2320 -1.7504 0.0528  
311.2650 -1.6259 7.7531  
311.2980 -1.4857 -20.5123  
311.3360 -1.3719 2.0427  
311.3560 -1.2755 -16.2544  
311.3990 -1.1282 1.8969  
311.4320 -0.9827 9.1984  
311.6000 -0.9166 -0.0595  
311.6310 -0.9492 -11.6793  
311.6650 -0.9834 9.1776  
311.6980 -1.0296 -3.6188  
311.7310 -1.0507 15.4057  
311.7650 -1.0025 0.4465  
311.7980 -0.9691 -2.1157  
311.8320 -0.9281 -7.3607  
311.8650 -0.9181 -6.8811  
311.8980 -0.9777 -11.9123  
311.9320 -1.1377 -29.8074  
311.9650 -1.2348 8.0669  
312.1320 -1.3463 1.0087  
312.1640 -1.4514 -1.7341  
312.1980 -1.5909 4.8245  
312.2360 -1.6977 9.0314  
312.2640 -1.7543 15.4127  
312.3070 -1.7499 8.3599  
312.3270 -1.6970 12.8849  
312.3650 -1.6069 -0.5310  
312.3990 -1.3944 6.1542  
312.4310 -1.2783 -21.7787  
312.4650 -1.1641 4.4063  
312.4990 -1.0953 -15.0014  
312.5310 -0.9879 17.1895  
312.7330 -0.9159 -0.0495  
312.7650 -0.9564 -21.6955  
312.7980 -0.9961 11.1245  
312.8310 -1.0102 15.5822  
312.8650 -0.9947 8.1212  
312.8980 -1.0162 -4.8813  
312.9320 -0.9816 -4.0106  
312.9650 -0.9809 -5.7036  
312.9980 -0.9882 -17.9180  
313.0320 -1.1666 -34.1252  
313.0650 -1.3135 9.2667  
313.2990 -1.4040 -0.5630  
313.3310 -1.4793 16.2680  
313.3650 -1.5887 5.0720  
313.3980 -1.6299 29.0081  
313.4310 -1.6502 1.5062  
313.4650 -1.6319 7.2914  
313.4980 -1.5781 5.0777  
313.5310 -1.4777 -3.7880  
313.5650 -1.3183 -16.7740  
313.5980 -1.2409 -15.5888  
313.6310 -1.1084 12.7064  
313.8330 -0.9843 2.1603  
313.8640 -0.9473 -22.5115  
313.8980 -0.9740 9.3861  
313.9320 -1.0167 -3.2311  
313.9650 -1.0217 18.9570  
313.9980 -1.0258 5.3173  
314.0310 -1.0478 -9.1871  
314.0640 -1.0249 -3.6819  
314.0980 -0.9241 7.7838  
314.1310 -0.9718 -32.2854  
314.1650 -1.1499 -25.5347  
314.1990 -1.2336 7.2405  
314.2310 -1.3335 4.9123  
314.3990 -1.4230 -0.0353  
314.4320 -1.6464 -21.6104  
314.4650 -1.7394 44.8231  
314.4980 -1.8808 -23.8368  
314.5310 -1.8753 40.8014  
314.5650 -1.8485 14.0624  
314.5980 -1.7239 -2.6203  
314.6320 -1.5192 -2.0125  
314.6650 -1.3558 -5.0437  
314.6980 -1.3190 -33.6006  
314.7320 -1.2812 0.1296  
315.0000 -1.1734 -0.0493  
315.0320 -1.1165 30.3109  
315.0650 -0.9451 10.8514  
315.1020 -0.9060 0.6515  
315.1310 -0.9231 -2.9024  
315.1650 -0.9482 -4.8984  
315.1980 -0.9868 -6.1458  
315.2310 -1.0910 -24.9614  
315.2650 -1.1182 -9.9228  
315.2980 -1.1482 -0.7557  
315.5330 -1.1742 0.1181  
315.5640 -1.3635 -21.4120  
315.5980 -1.5352 15.7372  
315.6310 -1.6115 29.6094  
315.6640 -1.6421 11.3134  
315.6980 -1.6532 0.8438  
315.7310 -1.6054 11.6830  
315.7650 -1.5063 -9.1348  
315.7980 -1.3981 -7.4534  
315.8310 -1.3527 -19.7793  
316.1330 -1.3267 -0.5531  
316.1640 -1.2498 -4.9995  
316.2030 -1.1612 16.7547  
316.2210 -1.0797 50.2795  
316.2650 -1.0910 -12.5924  
316.2980 -1.0878 5.2466  
316.3310 -1.2130 -27.2184  
316.3650 -1.4119 -30.8173  
316.3980 -1.5948 -2.6090  
316.6660 -1.7045 0.2963  
316.6990 -1.7969 0.2029  
316.7310 -1.8589 4.6366  
316.7650 -1.7899 57.7336  
316.7980 -1.8425 -9.3989  
316.8320 -1.8254 4.1912  
316.8650 -1.8192 1.9774  
316.8980 -1.8466 -37.4443  
316.9310 -1.7538 4.6849  
317.2330 -1.6999 -1.5727  
317.2650 -1.6224 9.8613  
317.2980 -1.5616 -4.8535  
317.3320 -1.3331 53.6655  
317.3650 -1.3006 0.1103  
317.3980 -1.2568 -5.9892  
317.4310 -1.3126 -25.8466  
317.4650 -1.5135 -40.7641  
317.4980 -1.5908 0.0000  
317.8010 -1.5537 4.2870  
317.8330 -1.5212 -16.2788  
317.8650 -1.4862 10.6446  
317.8980 -1.3190 35.1867  
317.9310 -1.2982 10.9325  
317.9640 -1.2881 -3.0972  
317.9980 -1.2365 6.3593  
318.0310 -1.1657 -20.0221  
318.0640 -1.1354 -54.2562  
318.3650 -1.0895 0.5150  
318.3980 -1.0642 33.1349  
318.4310 -0.9401 14.1650  
318.4650 -0.8165 9.8571  
318.4980 -0.7879 6.4021  
318.5310 -0.8350 -12.0051  
318.5660 -1.0734 -57.5687  
318.5980 -1.3488 -4.8339  
318.6310 -1.5582 0.0000  
318.9000 -1.6040 -0.5751  
318.9320 -1.6661 -0.2211  
318.9650 -1.6795 47.8625  
318.9980 -1.7555 -4.8123  
319.0320 -1.7367 37.7786  
319.0650 -1.7489 -3.0441  
319.0980 -1.6736 14.5368  
319.1310 -1.5647 -50.8578  
319.1650 -1.4873 -13.8546  
319.5000 -1.3950 0.4483  
319.5320 -1.2400 14.7313  
319.5650 -1.0224 18.7893  
319.5980 -0.9750 -3.7461  
319.6310 -0.9334 -6.5373  
319.6640 -1.1729 -46.2778  
319.6980 -1.4017 0.1857  
319.7320 -1.6946 -4.7464  
320.0330 -1.8197 0.0000  
320.0660 -1.8984 -0.2029  
320.0980 -1.9759 5.0550  
320.1310 -1.8448 77.4988  
320.1640 -1.7767 -0.3089  
320.1980 -1.6911 1.5054  
320.2310 -1.6625 -23.7932  
320.2640 -1.5691 -26.6427  
320.2980 -1.5382 -18.1894  
320.6000 -1.4928 -0.0551  
320.6310 -1.3516 30.8965  
320.6650 -1.1017 31.7868  
320.6980 -0.8406 8.2887  
320.7310 -0.9067 -21.6626  
320.7650 -0.9216 14.7828  
320.7980 -1.0212 -24.1352  
320.8310 -1.0418 0.1516  
320.8650 -0.9998 -7.4722  
321.1330 -1.0596 -6.1012  
321.1650 -1.0734 13.8383  
321.1980 -1.0393 43.5259  
321.2310 -1.1785 -19.7331  
321.2640 -1.2378 32.4787  
321.3020 -1.3027 -20.3017  
321.3200 -1.2712 81.5563  
321.3650 -1.2754 -25.6593  
321.3980 -1.3424 -18.8402  
321.7330 -1.4162 -0.9636  
321.7640 -1.2322 30.3876  
321.7980 -1.0211 21.0234  
321.8310 -1.0567 -31.2431  
321.8640 -0.9623 19.6971  
321.8980 -0.9926 -5.1997  
321.9310 -1.0222 -23.1558  
321.9650 -1.3868 -55.3201  
322.2660 -1.6236 0.4063  
322.2990 -1.6228 53.1690  
322.3310 -1.5897 0.0000  
322.3650 -1.5600 26.7254  
322.3980 -1.6018 -0.0227  
322.4390 -1.5143 6.3841  
322.4600 -1.4870 2.2846  
322.4980 -1.6269 -48.6356  
322.5320 -1.7064 -4.7229  
322.8330 -1.5823 0.5150  
322.8650 -1.4560 4.5211  
322.8980 -1.4886 5.0101  
322.9310 -1.3824 42.0710  
322.9650 -1.5369 -49.9516  
322.9980 -1.5511 42.4791  
323.0310 -1.6684 -23.3265  
323.0650 -1.8842 -27.5236  
323.4000 -1.8207 2.8175  
323.4310 -1.7412 0.0000  
323.4650 -1.6780 -0.2367  
323.4980 -1.5270 31.0053  
323.5310 -1.3956 -0.9671  
323.5650 -1.3852 5.2815  
323.5980 -1.2761 -21.5849  
323.6310 -1.3685 -18.5564  
323.9660 -1.3693 0.4352  
323.9980 -1.2301 14.4906  
324.0310 -1.2631 -23.5660  
324.0640 -1.1715 37.7718  
324.0980 -1.1719 -27.3078  
324.1310 -1.2425 9.7404  
324.1650 -1.4507 -41.4087  
324.1980 -1.6676 2.7730  
324.5000 -1.9008 -2.8936  
324.5210 -1.9790 44.6205  
324.5650 -1.9309 32.0169  
324.5980 -1.9292 0.0000  
324.6310 -1.8190 9.2921  
324.6650 -1.7628 20.7900  
324.6980 -1.6539 -12.1748  
324.7320 -1.7010 -36.4266  
324.7640 -1.6056 0.5701  
325.0670 -1.5069 0.4076  
325.0980 -1.2112 35.3352  
325.1310 -0.9936 4.7797  
325.1650 -0.9475 -9.0546  
325.1970 -0.8456 17.4744  
325.2310 -0.8115 -10.9431  
325.2640 -0.8974 -14.9273  
325.2980 -0.9731 -8.8386  
325.3310 -0.9727 -14.4516  
325.3640 -0.9737 0.1450  
325.5980 -0.9841 0.1227  
325.6310 -1.1854 -24.6451  
325.6650 -1.4030 -0.1857  
325.7030 -1.4333 41.2108  
325.7200 -1.5196 0.0000  
325.7650 -1.4672 22.5193  
325.7980 -1.4365 -21.4740  
325.8310 -1.3450 9.3059  
325.8650 -1.3297 -36.4118  
325.8980 -1.2298 25.7505  
326.1660 -1.1330 -0.0079  
326.1990 -1.0404 -25.9302  
326.2310 -0.8229 38.8780  
326.2650 -0.9176 -45.8032  
326.3020 -0.8715 38.0733  
326.3200 -0.9575 -17.0915  
326.3650 -0.9879 -3.4137  
326.3980 -1.1897 -42.5883  
326.4310 -1.2670 0.1797  
326.4650 -1.3621 19.7711  
326.7330 -1.4589 -0.0714  
326.7640 -1.4103 19.2835  
326.7980 -1.4703 4.6654  
326.8310 -1.5012 -38.3849  
326.8650 -1.5946 23.0573  
326.8980 -1.7038 -14.0947  
326.9310 -1.6582 42.2334  
326.9650 -1.5184 -13.6274  
326.9980 -1.4406 -18.6259  
327.3000 -1.4321 -0.0666  
327.3310 -1.4213 0.1298  
327.3640 -1.3609 33.1541  
327.3980 -1.3311 -4.3419  
327.4320 -1.1924 -5.2303  
327.4640 -1.1448 -3.9960  
327.4980 -1.1129 -18.2540  
327.5310 -1.3138 -28.3409  
327.5650 -1.4633 1.4853  
327.5980 -1.4614 27.2568  
327.8330 -1.4719 -0.6085  
327.8640 -1.4856 -0.9295  
327.8980 -1.6091 -0.1296  
327.9320 -1.6551 18.4743  
327.9640 -1.6527 9.5349  
327.9980 -1.6696 -9.3978  
328.0310 -1.5771 14.3144  
328.0650 -1.4228 -9.3079  
328.0980 -1.3044 -9.3734  
328.1310 -1.2226 16.1948  
328.4000 -1.1407 -0.5300  
328.4310 -1.1147 -18.9572  
328.4650 -1.1315 -12.7148  
328.4980 -1.1176 28.3316  
328.5310 -1.1806 -14.0572  
328.5650 -1.1956 4.7156  
328.5980 -1.2728 -4.5272  
328.6310 -1.4271 -32.9673  
328.6650 -1.4526 28.7999  
328.6980 -1.5492 -5.3638  
328.9330 -1.6173 0.6101  
328.9650 -1.6283 -0.5507  
328.9980 -1.6901 -28.5022  
329.0310 -1.7673 23.6962  
329.0780 -1.7509 10.0263  
329.0970 -1.7666 -8.4184  
329.1310 -1.7361 9.1942  
329.1650 -1.5815 4.4895  
329.1870 -1.5867 -28.1218  
329.2320 -1.5043 15.5269  
329.5330 -1.4788 -1.4121  
329.5640 -1.4801 -9.2175  
329.5980 -1.3398 13.9773  
329.6320 -1.2777 0.0000  
329.6650 -1.2937 -9.3854  
329.6980 -1.3715 -23.5878  
329.7310 -1.4335 14.2884  
329.7650 -1.5098 0.2592  
329.7980 -1.5101 4.2720  
329.8310 -1.5949 -4.4026  
330.0660 -1.6367 0.0204  
330.0980 -1.7140 -20.0314  
330.1320 -1.7607 22.9746  
330.1650 -1.7913 4.8819  
330.1980 -1.7753 4.7365  
330.2310 -1.6818 -0.0989  
330.2650 -1.6046 9.0753  
330.2980 -1.5283 0.0000  
330.3310 -1.4438 6.7456  
330.3650 -1.3446 0.0624  
330.6330 -1.2466 -0.0316  
330.6660 -1.1693 -25.6666  
330.6980 -1.1229 14.7608  
330.7310 -1.0772 4.6487  
330.7640 -1.0936 -14.0572  
330.7980 -1.0936 4.7156  
330.8310 -1.2180 -28.3359  
330.8650 -1.2794 18.4996  
330.8990 -1.4403 -22.6880  
330.9310 -1.5400 19.1762  
331.1670 -1.6208 0.7666  
331.1980 -1.6345 -5.6814  
331.2310 -1.6801 4.6354  
331.2650 -1.7419 -0.2367  
331.2980 -1.7252 9.7173  
331.3310 -1.7405 -4.8354  
331.3650 -1.6317 9.0022  
331.4150 -1.6637 -15.5926  
331.4340 -1.5254 49.0872  
331.4520 -1.4401 4.5851  
331.7330 -1.3591 0.4923  
331.7640 -1.2744 -4.4624  
331.7980 -1.2137 -2.5745  
331.8310 -1.1516 0.1516  
331.8650 -1.1370 -4.5007  
331.8980 -1.1374 -9.3854  
331.9310 -1.1527 4.7481  
331.9650 -1.1206 -9.0028  
331.9980 -1.2596 -23.5553  
332.0310 -1.3289 23.5894  
332.3000 -1.4251 -0.4839  
332.3320 -1.5619 -17.0061  
332.3650 -1.7010 -3.3341  
332.3980 -1.7465 28.4834  
332.4310 -1.7615 4.6261  
332.4650 -1.8085 -18.5253  
332.4980 -1.7462 37.8523  
332.5320 -1.6845 -9.1607  
332.5650 -1.5360 2.7283  
332.5980 -1.4518 4.1342  
332.8660 -1.3547 -0.0079  
332.8980 -1.2890 -26.8000  
332.9320 -1.1651 13.8925  
332.9640 -1.2133 -24.4230  
332.9980 -1.2296 13.8546  
333.0310 -1.1200 19.0911  
333.0650 -1.2752 -41.1533  
333.0980 -1.4147 -4.6632  
333.1320 -1.5305 9.5857  
333.1650 -1.6311 8.7536  
333.4330 -1.7315 0.0000  
333.4560 -1.8083 -26.9875  
333.4980 -1.8065 29.9236  
333.5310 -1.8369 -33.4099  
333.5650 -1.8362 23.0012  
333.5980 -1.8053 28.2342  
333.6320 -1.6350 -0.1599  
333.6650 -1.5425 -28.2477  
333.6980 -1.4133 21.0404  
333.9990 -1.3263 -0.4462  
334.0200 -1.3116 -34.4424  
334.0640 -1.2658 -7.0271  
334.0980 -1.2205 36.8286  
334.1310 -1.2056 -42.6299  
334.1650 -1.1584 32.4872  
334.1980 -1.2044 0.0000  
334.2310 -1.3895 -42.3046  
334.2650 -1.4024 23.2395  
334.5330 -1.4851 -0.0164  
334.5640 -1.6356 -26.1954  
334.5980 -1.7123 0.4252  
334.6310 -1.7427 4.6747  
334.6650 -1.7729 36.8720  
334.6980 -1.6164 13.9431  
334.7310 -1.7258 -47.1015  
334.7690 -1.8040 8.2131  
334.7880 -1.6559 45.6402  
334.8320 -1.5734 3.0438  
335.1000 -1.5057 -0.5651  
335.1310 -1.4271 -22.7181  
335.1650 -1.2411 32.0206  
335.1980 -1.0857 -4.5904  
335.2310 -1.0557 0.0000  
335.2650 -1.1022 -8.9849  
335.2980 -0.9930 0.0758  
335.3310 -0.9299 -4.5036  
335.3650 -1.0021 -14.2831  
335.3980 -1.0850 0.8010  
335.6660 -1.1666 -0.5171  
335.6890 -1.2598 -35.6348  
335.7320 -1.3207 32.8285  
335.7640 -1.4915 -39.0947  
335.7830 -1.5069 81.8309  
335.8320 -1.4915 0.0433  
335.8650 -1.5858 -33.1563  
335.8830 -1.6493 8.8126  
336.2660 -1.6648 -0.0145  
336.2900 -1.6988 -6.5777  
336.3320 -1.6718 11.2156  
336.3640 -1.6409 -24.3845  
336.3980 -1.7511 0.0000  
336.4310 -1.6571 23.9768  
336.4640 -1.8280 -33.1586  
336.8050 -2.0001 -0.0291  
336.8280 -2.0625 0.1567  
336.8490 -2.0313 52.0600  
336.8980 -1.9997 0.0000  
336.9310 -2.0146 -18.9136  
336.9640 -1.9838 28.1244  
336.9980 -1.9366 -18.0954  
337.3660 -1.9095 -0.5481  
337.3860 -1.9577 1.9148  
337.4310 -1.9124 -3.5508  
337.4640 -1.7881 23.6783  
337.4970 -1.7571 -28.2074  
337.5310 -1.7729 18.4261  
337.5640 -1.8822 -28.3576  
337.9340 -1.9918 -1.6938  
337.9570 -2.1321 26.9734  
337.9980 -2.2258 -3.6188  
338.0310 -2.2529 14.0605  
338.0640 -2.2993 -4.6863  
338.0980 -2.3600 -8.9016  
338.1350 -2.4833 4.1703  
338.5020 -2.5149 -0.0344  
338.5250 -2.5781 13.4816  
338.5650 -2.4695 19.5552  
338.5980 -2.2979 0.1104  
338.6350 -2.1883 0.0000  
338.6530 -2.1419 -43.3502  
339.0670 -2.1728 -0.7471  
339.0910 -2.1728 6.4444  
339.1310 -2.1425 0.0000  
339.1640 -2.1271 0.1797  
339.1980 -2.0796 9.0740  
339.2310 -2.1100 -14.2156  
339.6010 -2.2198 -0.0341  
339.6240 -2.1524 77.2499  
339.6650 -2.0281 13.8459  
339.6980 -1.8701 -13.3920  
339.7310 -1.6663 4.4932  
339.7480 -1.4926 -8.6197  
339.7980 -1.3615 -8.5228  
340.1680 -1.4457 -5.8029  
340.1920 -1.5390 9.0615  
340.2310 -1.5855 0.0000  
340.2650 -1.6299 0.2194  
340.2980 -1.8063 13.8380  
340.3310 -2.0394 0.0000  
340.3480 -2.2297 -0.7427  
340.7330 -2.4354 -0.0164  
340.7570 -2.6434 -7.0508  
340.7800 -2.7590 21.6292  
340.8320 -2.6605 -0.1067  
340.8680 -2.5986 -4.1416  
340.8860 -2.5367 0.0000  
341.3010 -2.5537 -1.8828  
341.3260 -2.5537 25.0681  
341.3490 -2.5994 -19.8545  
341.3980 -2.5512 18.8932  
341.4310 -2.5641 -18.7001  
341.4490 -2.5472 7.1695  
341.8340 -2.5857 -0.1476  
341.8580 -2.5542 28.9299  
341.8980 -2.4450 15.7031  
341.9310 -2.3190 5.0856  
341.9650 -2.2249 -32.3425  
341.9980 -2.2094 -4.8545  
342.0140 -2.2256 -48.3454  
342.4350 -2.3189 0.3676  
342.4590 -2.3035 19.6011  
342.4820 -2.3480 -20.4533  
342.5320 -2.2221 32.9638  
342.5480 -2.1507 9.2677  
342.9680 -2.1275 0.3471  
342.9910 -2.1441 -9.9555  
343.0140 -2.0744 -10.3274  
343.0640 -2.0011 -2.4879  
343.0800 -1.8426 4.9671  
343.1310 -1.7801 -15.8059  
343.5350 -1.8442 -1.9682  
343.5590 -1.7829 32.6365  
343.5820 -1.8078 34.1923  
343.6320 -1.9874 -27.9854  
343.6730 -2.0023 43.7404  
343.6900 -2.1298 -79.6762  
344.0990 -2.1851 1.1834  
344.1240 -2.2114 6.5829  
344.1470 -2.2777 -13.8950  
344.1970 -2.1968 13.3183  
344.2140 -2.1173 -47.5932  
344.2640 -2.1203 -0.8304  
344.2810 -2.1447 33.6620  
344.6680 -2.0822 -1.3714  
344.6910 -2.1997 -0.2579  
344.7140 -2.1656 6.9651  
344.7650 -2.1795 0.1088  
344.7820 -2.1949 8.7471  
345.1670 -2.0889 2.3247  
345.1950 -2.1040 -19.4768  
345.2180 -2.0117 11.5061  
345.2640 -1.9767 -13.3546  
345.2980 -1.9514 13.9629  
345.3310 -1.9360 -19.0602  
345.3640 -1.8577 18.8575  
345.3810 -1.8355 -23.5486  
345.4320 -1.7995 2.8268  
345.4480 -1.7773 0.6459  
345.7660 -1.8970 -1.6503  
345.7900 -1.9005 25.7420  
345.8140 -1.9304 -0.0230  
345.8650 -1.8821 3.3020  
345.8810 -1.9291 -29.8692  
345.9320 -1.8978 3.0167  
345.9490 -1.8414 51.3427  
345.9980 -1.7427 0.4705  
346.2650 -1.6737 -0.5743  
346.2830 -1.6532 -26.3413  
346.3320 -1.6075 -5.5749  
346.3640 -1.6395 -4.9814  
346.3810 -1.6024 40.6621  
346.4150 -1.5854 -0.9645  
346.4650 -1.6161 -19.1176  
346.4840 -1.6445 9.3644  
346.5310 -1.7415 3.9752  
346.5480 -1.8446 -2.2848  
346.7990 -1.9136 0.7512  
346.8210 -1.9501 -6.8051  
346.8470 -1.9798 -7.8701  
346.8990 -1.9781 2.9747  
346.9150 -2.0615 -10.0581  
346.9640 -2.0583 17.0365  
346.9810 -2.0116 -30.7223  
347.0320 -1.9828 0.0000  
347.0490 -1.9008 42.2450  
347.0980 -1.8130 0.3995  
347.4030 -1.7453 -0.0428  
347.4220 -1.6446 9.5163  
347.4470 -1.6149 -36.6030  
347.4980 -1.6007 0.0000  
347.5140 -1.5198 31.6468  
347.5650 -1.6038 -15.9771  
347.5820 -1.6323 1.9587  
347.6310 -1.6203 8.2537  
347.6480 -1.6873 -4.2114  
347.6990 -1.7584 -0.4053  
347.9000 -1.8276 0.0257  
347.9200 -1.9149 0.0000  
347.9470 -1.9481 -13.8673  
347.9980 -1.9778 0.6840  
348.0150 -2.0588 -0.3264  
348.0650 -2.0582 0.0000  
348.0820 -2.0297 18.3829  
348.1310 -2.0417 0.0000  
348.1500 -2.0307 8.3086  
348.1980 -1.9626 11.4690  
348.2160 -1.8785 9.1902  
348.4660 -1.7817 0.5072  
